,smiles,hepatotoxicity,mito_toxicity
5145,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0,0.0
4432,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0,1.0
3644,ClCCN(c1cc2nc(n(c2cc1)C)CCCC(=O)O)CCCl,0,0.0
4143,COC(=O)C(c1ccccc1)C1CCCCN1,1,0.0
2878,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,1,1.0
4202,COC(C(Cl)Cl)(F)F,1,0.0
5175,O([C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@@H]([C@@H](O)C[C@H]2N)CN)[C@@H](N)C[C@H]1N)[C@H]1O[C@@H]([C@@H](O)[C@H](N)[C@H]1O)CO,1,0.0
2286,Cc1c(c2c(c(c1O)C)CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C,0,0.0
2261,Cc1c(c(=O)n2c(n1)C(CCC2)O)CCN3CCC(CC3)c4c5ccc(cc5on4)F,0,0.0
5240,O(C(=O)c1n([C@@H](c2ccccc2)C)cnc1)CC,0,0.0
2296,CC1C(c2ccccc2)OCCN1C,0,0.0
1753,CC(Cc1ccccc1)NC(=O)C(N)CCCCN,0,0.0
5197,O([C@H]1[C@@H]2CC[N@+](C1)(CC2)C)C(=O)[C@](O)(c1ccccc1)c1ccccc1,0,0.0
1968,CC1(C)CC(O)C2(CO)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,0,1.0
5560,O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I,0,0.0
3117,CCCCCON=O,0,0.0
2393,CC1CC(O)(C(C)Cl)C(=O)OC2CCN3CC=C(COC(=O)C1(C)O)C23,1,0.0
523,C[Si]12OCCN(CC(O1)COCC=C)CC(O2)COCC=C,0,0.0
5524,O=C(N1[C@@H](CCC1)C(=O)NCC)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)Cc1[nH]cnc1)Cc1c2c([nH]c1)cccc2)CO)Cc1ccc(O)cc1)Cc1ncn(c1)Cc1ccccc1)CC(C)C)CCCN=C(N)N,0,1.0
3900,Cn1c(nnn1)SCC2=C(N3C(C(C3=O)(NC(=O)C(c4ccc(cc4)O)C(=O)O)OC)OC2)C(=O)O,0,0.0
5978,O1C([C@@H]([C@@H]([C@H]([C@H]1SC)O)O)O)C(NC(=O)[C@H]1N(C[C@H](C1)CCC)C)[C@H](O)C,0,0.0
4699,Fc1c(N2C[C@H]3[C@H](NCCC3)C2)c(OC)c2n(C3CC3)cc(c(=O)c2c1)C(=O)O,1,0.0
5702,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1,0.0
3122,CCCCN1C(=O)C(NC(=O)C12CCN(CC2)Cc3ccc(cc3)Oc4ccc(cc4)C(=O)O)C(C5CCCCC5)O,1,1.0
4156,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,1,1.0
1969,CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)O,0,0.0
671,C=CCN.ClCC1CO1.O=C(O)O,1,0.0
4188,COC(=O)CCC(=O)CN.Cl,1,0.0
666,C=CCc1ccc(O)c(OC)c1,1,0.0
5546,O=C(Nc1c(cccc1C)C)[C@H]1N(CCCC1)C,0,0.0
1887,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,0,1.0
3266,CCn1c2cc3c(cc2c(=O)c(n1)C(=O)O)OCO3,1,1.0
280,Brc1c(Oc2c(cc(cc2C)C#N)C)nc(Nc2ccc(cc2)C#N)nc1N,1,1.0
1719,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,1,0.0
2947,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1,1.0
4455,COc1ccc(cc1)CCN2CCC(CC2)Nc3nc4ccccc4n3Cc5ccc(cc5)F,0,0.0
899,c1cc2c(c(c1)OCC(COc3cccc4c3c(=O)cc(o4)C(=O)O)O)c(=O)cc(o2)C(=O)O,0,0.0
6218,S(=O)(=O)(c1cc(c(c(c1)S(=O)(=O)N)Cl)Cl)N,0,0.0
760,C1C(C(C(C(O1)O)O)O)O,0,0.0
1906,CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C3(O)C(C)OC(=O)C3C)C12,1,0.0
4042,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,1,1.0
3823,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,1,1.0
4138,CO[C@@H]1[C@H](C(=O)O)O[C@@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](OC)[C@@H]2NC(C)=O)[C@H](O)[C@H]1O,1,0.0
3818,CN(CC(CO)O)C(=O)c1c(c(c(c(c1I)NC(=O)C(CO)CO)I)C(=O)N(C)CC(CO)O)I,0,0.0
4300,COc1cc(C=CC(=O)OC2C(CO)OC3OCC(c4ccc(O)c(O)c4)OC3C2OC2OC(C)C(O)C(O)C2O)ccc1O,0,1.0
2593,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl.O,1,1.0
4164,COC(=O)C1=CCC23CCC(C(C)(C=CC=C(C)C(=O)O)OC2=O)C3(OC(C)=O)CC1,0,0.0
3031,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,1,0.0
3579,Clc1ccc([C@@H](CC(=O)O)CN)cc1,1,0.0
2832,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OCC.CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,1,1.0
5449,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,0,0.0
3472,ClC(=C[C@H]1C([C@@H]1C(=O)OCc1cc(Oc2ccccc2)ccc1)(C)C)Cl,0,1.0
137,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,1,1.0
4892,N1=C(OC(=C1c1ccccc1)c1ccccc1)CCC(=O)O,1,1.0
2180,CC12Cc3cn[nH]c3CC1CCC1C2CCC2(C)C1CCC2(C)O,1,1.0
2128,CC1=CC(=O)CC(C)C12CCC(=C(C)C)C2,0,0.0
3177,CCCOC(=O)Cn1cc(c(=O)c(c1)I)I,0,0.0
4854,N1(C2=C([C@H](CNC=N2)O)N=C1)[C@@H]1O[C@H](CO)[C@@H](C1)O,0,0.0
4637,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,1,0.0
5115,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,0,0.0
5582,O=C(O)C1=CC(=CC=[N+]2c3cc(O)c(OC4OC(CO)C(O)C(O)C4O)cc3CC2C(=O)[O-])CC(C(=O)O)N1,0,0.0
4261,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,1,1.0
4344,COc1cc(CNC(=O)CCCCC=CC(C)C)ccc1O,0,0.0
1331,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1,0.0
2017,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O,1,0.0
4542,COc1ccccc1OCC(COC(=O)N)O,0,0.0
2482,Cc1ccc(cc1)C(=O)c2cc(c(c(c2)O)O)[N+](=O)[O-],1,1.0
1358,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O,0,0.0
1329,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,1,0.0
6322,S1[C@@H]2N(C(=O)[C@H]2NC(=O)[C@H](S(=O)(=O)O)c2ccccc2)C(=C(C1)C[n+]1ccc(cc1)C(=O)N)C(=O)O,1,0.0
2150,CC1=CCC(C)(C)C(O)C2CC2(C)C(O)CC1,0,1.0
4530,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1,1.0
2122,CC1=CC(=O)C(=C(C)C)CC1,1,0.0
4673,FC(F)(F)c1cc(Nc2ncccc2C(=O)O)ccc1,1,1.0
3981,CN1CCC23c4c5ccc(c4OC2C(=O)CCC3C1C5)OC,0,0.0
1252,CC(=O)OC1C(CC2C1(CCC3C2CCC4C3(CC(C(C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,0,0.0
3278,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21,0,1.0
3374,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,1,0.0
2814,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0,0.0
4719,Fc1ccc(c2c(c(nc(c2/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)C(C)C)C(C)C)COC)cc1,1,0.0
1848,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,0,1.0
4858,N1(c2c(c(c(cc2C(=O)C(=C1)C(=O)O)F)N1CC(NCC1)C)OC)C1CC1,1,0.0
3037,CCCCCC(C)(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O,0,1.0
388,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0,0.0
235,O=CCCCC=O,0,0.0
1077,c1cnc(nc1)N2CCN(CC2)Cc3ccc4c(c3)OCO4,1,0.0
1984,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,0,1.0
4363,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O.O=P(O)(O)O,0,0.0
3962,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0,0.0
770,c1c(n(c(=N)nc1N2CCCCC2)O)N,0,0.0
2165,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],1,0.0
4533,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC2CCCCO2)C(C)O1,1,1.0
673,C=CCN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,0,0.0
249,[N+]1([C@H](c2cc(c(cc2CC1)OC)OC)Cc1cc(c(cc1)OC)OC)(CCC(=O)OCCCCCOC(=O)CC[N+]1([C@H](c2c(cc(c(c2)OC)OC)CC1)Cc1ccc(c(c1)OC)OC)C)C,0,0.0
1574,CC(C)c1ccc2c(c1O)CCC1C3=C(CCC21C)C(=O)OC3,1,1.0
3419,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,0,0.0
2081,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,1,0.0
1823,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1,0.0
5934,O1[C@@H](C(=O)N2CCN(CC2)c2nc3c(c(n2)N)cc(OC)c(OC)c3)COc2c1cccc2,1,0.0
6136,OC1COC(O)C(O)C1O,0,0.0
4544,COc1ccccc1OCC(O)CO,0,0.0
5565,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,1,0.0
716,C1=CC(=CC=C1N/C(=N/C(=NCCCCCCN=C(/N=C(/NC2=CC=C(C=C2)Cl)\N)N)N)/N)Cl,0,0.0
5713,O=C1C(=CO)C[C@@]2(C(C1)CCC1C2CC[C@@]2(C1CC[C@]2(O)C)C)C,1,0.0
5985,O1C(=O)N(C2[C@@]1([C@@H](OC(=O)[C@H](C(=O)[C@H]([C@@H](O[C@H]1[C@@H]([C@@H](N(C)C)C[C@H](O1)C)O)[C@](C[C@@H](C(=O)[C@@H]2C)C)(OC)C)C)C)CC)C)CCCCN1C=C(c2cnccc2)N=C1,1,1.0
2048,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C,1,0.0
5264,O(C1(CCCCC1)C#C)C(=O)N,0,0.0
4178,COC(=O)C1CC(O)CC2C1C(=O)CC1C(=O)OC(c3ccoc3)CC12C,1,0.0
4809,N(CCNCCN)CCN,0,0.0
2724,CCC(=O)c1ccc2c(c1)N(c3ccccc3S2)CC(C)N(C)C,0,0.0
5792,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,1,0.0
1460,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,1,1.0
1668,CC(C)NCC(O)COc1cccc2[nH]ccc12,0,0.0
2756,CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)CC)CCC12,0,1.0
2000,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,0,0.0
4571,COCC1Cc2cc(OC)c(OC)cc2C(c2ccc(OC)c(OC)c2)C1COC,0,1.0
4613,CON=C(c1csc(n1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[n+]4cccc5c4CCC5)C(=O)O,1,0.0
404,C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](C=C(C1)C)CC=C)O)C)C(=C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)O)C)OC)OC,1,1.0
384,C(I)(I)I,1,0.0
5754,O=C1c2ccccc2C(=O)c2c1ccc(OC1OC(COC3OCC(O)C(O)C3O)C(O)C(O)C1O)c2O,0,1.0
2152,CC1=CCCC(C)=CC(O)C(C(C)C)CCC(C)=CCC1,0,0.0
1633,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1,1.0
5874,O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21,1,1.0
5580,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,0,0.0
4784,N(=O)(=O)c1c(cc(cc1)NC(=O)C(C)C)C(F)(F)F,1,1.0
3925,CN1c2ccc(cc2C(=NCC1=O)c3ccccc3)Cl,1,0.0
5336,O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)CC(=O)/C(=C\O)/C4)C)CC2)CC1)C)C,1,0.0
4158,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,1,1.0
4948,NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1,0,0.0
5358,O[C@@H]([C@H](NC(C)C)CC)c1cc(O)c(O)cc1,0,1.0
223,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,1,0.0
2193,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C(=O)CO)O)C)O)F,0,0.0
3136,CCCCNc1ccc(C(=O)OCCN(C)C)cc1.Cl,0,0.0
4469,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0,0.0
1824,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1.Cl,1,0.0
5890,O=N(=O)c1c(N(N(=O)=O)C)c(N(=O)=O)cc(N(=O)=O)c1,1,1.0
5124,NCCCC(N)C(=O)O,0,0.0
4972,NC(=O)NC(=O)Cc1ccccc1,1,0.0
797,c1cc(c(c2c1nccn2)Br)NC3=NCCN3,0,1.0
2871,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,0,1.0
9,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC\2CC(C(C(CC(=O)CC(C(CCC(CC(CC(CC(=O)OC(C(C(C(/C=C/C=C/CC/C=C/C=C/C=C/C=C2)C)O)C)C)O)O)O)O)O)O)C(=O)O)O)O)N)O,0,0.0
1944,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,0,1.0
1838,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(CNS(N)(=O)=O)C3)C(C)C12,1,0.0
4804,N(Cc1ccccc1)/C(=N/C)/NC,0,0.0
255,[nH]1c(CCN)cnc1,0,0.0
4485,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,1,0.0
5774,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,0,1.0
1581,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,1,0.0
2956,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC,0,0.0
924,c1ccc(c(c1)Cl)Cl,1,0.0
5673,O=C(OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(OC(=O)c2cc(O)c(O)c(O)c2)C1O)c1cc(O)c(O)c(O)c1,0,1.0
2508,CC1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C,0,1.0
5024,Nc1c(cnc(n1)N)Cc1cc(c(c(c1)OC)OC)OC,1,0.0
5320,O(CCN(CC)CC)C(=O)c1cc(N)c(OCCC)cc1,0,0.0
3775,CN(C)CCN(Cc1ccccc1)c1ccccn1,1,0.0
4835,N=C(N)NCCN1CCCCCCC1,0,0.0
4136,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,0,1.0
4964,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0,0.0
2779,CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O,1,1.0
539,C=C(C)C1CCC(C)CC1O,1,0.0
2745,CCC(=O)OC(Cc1ccccc1)(c2ccccc2)C(C)CN(C)C,1,0.0
5761,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1,1.0
5853,O=C1NC(=O)CC[C@@H]1N1C(=O)c2c(C1=O)cccc2,1,1.0
5467,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1,0.0
1145,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,1,0.0
5127,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1,0.0
4468,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,1,0.0
667,C=CCc1ccc(OC(C)=O)c(OC)c1,1,0.0
3019,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,1.0
357,C(c1ccc(cc1)N)c1ccc(cc1)N,1,1.0
5063,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,1,0.0
2831,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,1,0.0
2783,CCC(C)C(C)(COC(N)=O)COC(N)=O,1,0.0
1353,CC(C(c1cc(ccc1OC)OC)O)N,0,0.0
5131,NCCCNCCCCNC(=O)C(O)NC(=O)CCCCCCN=C(N)N,0,0.0
470,C[N+](C)(C)C[C@H](O)CC(=O)[O-],0,0.0
2703,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12,1,0.0
3330,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,1,0.0
3637,ClCC(=O)[C@]12OC(O[C@@H]2C[C@@H]2[C@@]1(C[C@H](O)[C@@]1(F)[C@H]2CCC2=CC(=O)CC[C@]12C)C)(C)C,0,0.0
1396,CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O,1,1.0
3584,Clc1ccc([C@H](N2CCN(CC2)Cc2cc(ccc2)C)c2ccccc2)cc1,0,0.0
5748,O=c1c2ccccc2[nH]c2cccc(O)c12,0,1.0
5262,O(C[C@H](O)COC(=O)N)c1c(OC)cccc1,0,0.0
5645,O=C(O)CCCCON=C(c1cccnc1)c1cccc(C(F)(F)F)c1,0,0.0
3376,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,0,0.0
1256,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,1,0.0
3512,Clc1c(CC(=O)N=C(N)N)c(Cl)ccc1,1,0.0
5651,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,1,0.0
1250,CC(=O)OC1C(c2ccc(=O)oc2)C2(C)CCC3C(CCC4(O)CC(O)CCC34C)C23OC13,0,1.0
5348,O[C@@]12[C@@H](C[C@H]3C(=C(O)c4c(C3)c(N(C)C)cc(NC(=O)CNC(C)(C)C)c4O)C1=O)[C@H](N(C)C)C(=O)/C(=C(/O)\N)/C2=O,1,0.0
6371,s1c([C@H]2O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@H]4[C@@H]5[C@@H]([C@@H](c6c4cc4OCOc4c6)c4cc(OC)c(O)c(OC)c4)C(=O)OC5)O[C@@H]3CO2)ccc1,1,1.0
4298,COc1cc(C=CC(=O)O)ccc1O,0,0.0
3284,CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14,1,1.0
2933,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,1,1.0
4175,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0,1.0
5268,O(c1c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)cc(cc1)CO)C(=O)C(C)C,0,1.0
4910,N12CC(=O)C3C[C@@H]2C[C@@H](OC(=O)C2=CNc4c2cccc4)CC1C3,0,1.0
1852,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,0,1.0
5999,O1c2c(/C(=C\CCN(C)C)/c3c(C1)cccc3)cc(cc2)CC(=O)O,0,1.0
6246,S(=O)(=O)(NC(=O)NN1C[C@@H]2[C@@H](CCC2)C1)c1ccc(cc1)C,1,0.0
2105,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O,0,0.0
133,CC[N+](C)(C)C1=CC(=CC=C1)O,0,1.0
5236,O(C(=O)C1=C(NC(=C([C@H]1c1cc(N(=O)=O)ccc1)C(=O)OC)C)C)CC,1,1.0
5029,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,0,0.0
928,c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1,1,0.0
823,c1cc(cc(c1)Cl)C(c2ccc3c(c2)[nH]cn3)n4ccnc4,1,1.0
5822,O=c1n(c(=O)n(c2nc[nH]c12)C)C,0,0.0
1531,CC(C)C(=O)Oc1ccc(cc1C(CCN(C(C)C)C(C)C)c2ccccc2)CO,0,1.0
1214,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNCC(O)C(O)C(O)C(O)CO,1,0.0
504,C[N+]1(CCc2cc(c(c(c2C1Cc3cc(c(c(c3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCc5cc(c(c(c5C4Cc6cc(c(c(c6)OC)OC)OC)OC)OC)OC)C.[Cl-].[Cl-],0,0.0
4285,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,0,0.0
1996,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,1,0.0
3072,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,1,0.0
1958,CC1(C(NC(S1)C(C(=O)NCCCCCC(=O)O)NC(=O)CC2=CC=CC=C2)C(=O)O)C,0,0.0
1384,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,1,0.0
894,C1CC2=CC=CC=C2C(C3=CC=CC=C31)[NH2+]CCCCCCC(=O)O.[Cl-],1,0.0
4924,n1c(nc(c(c1c1ccc(cc1)F)C=C[C@H](C[C@H](CC(=O)O)O)O)C(C)C)N(C)S(=O)(=O)C,1,1.0
455,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1,0.0
5942,O1[C@@H](n2c3ncnc(N)c3nc2)[C@@H](O)[C@H](O)[C@H]1CO,1,0.0
3709,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,0,1.0
5917,O1[C@@](CC)(C(=O)N(C1=O)C)C,1,0.0
4849,N1(C(=C(C(=C1c1ccc(cc1)F)c1ccccc1)C(=O)Nc1ccccc1)C(C)C)CC[C@H](C[C@H](CC(=O)O)O)O,1,1.0
4748,Ic1cc(C[C@@H](N)C(=O)O)cc(I)c1Oc1cc(I)c(O)c(I)c1,0,1.0
4268,COc1c2c(ccc(=O)o2)cc3c1occ3,1,0.0
3522,Clc1c(NC(=O)C(=O)O)cc(cc1NC(=O)C(=O)O)C#N,0,0.0
4134,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,1,0.0
3602,Clc1ccc(c2c(nn(c2)c2ccc(F)cc2)CC(=O)O)cc1,1,0.0
713,C1=CC(=CC=C1C(=O)NCC(=O)O)N,0,0.0
4186,COC(=O)CC1C2(C)C3=C(C)C(c4ccoc4)CC3OC2C(OC(C)=O)C2C(C)(C(=O)OC)C=CC(=O)C21C,0,1.0
2214,CC12CCC3C(C1CCC2O)CCC45C3(CC(=C(C4O5)O)C#N)C,0,1.0
5301,O(C1CCCCC1)C(=O)O[C@@H](OC(=O)c1c2n(Cc3ccc(cc3)c3c(cccc3)c3n[nH]nn3)c(OCC)nc2ccc1)C,1,1.0
